slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
hakui-ufo,UFOラーメン,UFO Ramen,UFO Ramen — a shoyu bowl branded around Hakui's flying-saucer fame,石川県,羽咋市,36.8936,136.779,醤油,dish,UFO目撃伝説で知られる石川県羽咋市の「はくいUFOグルメ」の一杯。すし店から洋食店まで複数の飲食店が参加し、醤油だれのスープにUFOをかたどった具材を添える。丼の上に羽咋という土地の物語が重なるとされる。,"A bowl from Hakui, Ishikawa, a town known for its UFO-sighting lore, served under the local Hakui UFO Gourmet banner. Sushi shops and Western-style diners alike top a soy-based broth with saucer-shaped garnishes, each putting its own spin on the town's story.",はくいUFOグルメ,https://gourmet-ishikawa.com/category/gourmet/hakuiufo/,いしかわ地域おこしご当地グルメ推進協議会,2026-09-15
kaga-miso,加賀味噌ラーメン,Kaga Miso Ramen,"Kaga Miso Ramen — Kanazawa's ramen built on sweet, rice-koji-heavy red miso",石川県,金沢市,36.5611,136.6565,味噌,dish,甘みの強い米麹主体の赤味噌、加賀味噌を使った金沢中心のご当地ラーメン。動物系だしのコクと味噌の甘みが重なり、塩辛さより発酵由来の旨みで濃厚さをつくる。加賀藩の時代から続くとされる発酵文化が息づく一杯である。,"A miso ramen centered on Kanazawa, built on Kaga miso — a sweet, rice-koji-heavy red miso. Animal-based broth meets the miso's fermented sweetness for a richness built on umami rather than salt, in a fermentation culture said to trace back to the Kaga domain.",加賀味噌ラーメン｜全国ご当地ラーメン一覧,https://cookpit.jp/local-ramen-guide/gotochi-list/kagamisoramen/,クックピット株式会社,2026-09-15
takefu-chukasoba,たけふ駅前中華そば,Takefu Ekimae Chuka Soba,Takefu Ekimae Chuka Soba — the old-fashioned clear noodle soup near Takefu Station,福井県,越前市,35.9035,136.1688,醤油,dish,福井県越前市、旧武生の駅前一帯に伝わる透き通った黄金色のスープの中華そば。青ねぎやかまぼこ、ハムがのり、飾らない見た目のまま昔ながらの優しい味わいを守り続けているとされる。名前も「中華そば」のまま今に続く。,"A clear, golden-broth chuka soba tied to the area around Takefu Station in Echizen, Fukui. Scallions, kamaboko, and ham float on top, keeping an unpretentious, old-fashioned gentleness the shops there are said to have preserved along with the name itself.",たけふ駅前中華そば,https://www.city.echizen.lg.jp/office/060/050/chuukasoba.html,越前市,2026-09-15
hirauchi-tanmen,平打ちタンメン,Hirauchi Tanmen,Hirauchi Tanmen — Kofu's flat-noodle tanmen loaded with vegetables,山梨県,甲府市,35.6621,138.5682,塩,dish,山梨県甲府市発祥とされる、幅広の平打ち麺を使った塩味のタンメン。もやしや豚肉、白菜などの野菜がたっぷりのり、フェットチーネのような麺の食感が持ち味とされる。県内の複数の店に受け継がれている。,"A salt-based tanmen from Kofu, Yamanashi, built on wide, flat noodles said to feel almost like fettuccine. Bean sprouts, pork, and napa cabbage pile on top for a vegetable-heavy bowl carried on today by several shops around the prefecture.",平打ちタンメン,https://gotochiramen.shop/%E5%B9%B3%E6%89%93%E3%81%A1%E3%82%BF%E3%83%B3%E3%83%A1%E3%83%B3/,全国ご当地ラーメン店一覧,2026-09-15
koshu-jidori,甲州地どりラーメン,Koshu Jidori Ramen,Koshu Jidori Ramen — a free-range chicken bowl built on Yamanashi's spring water,山梨県,甲府市,35.6621,138.5682,その他,dish,山梨のブランド地鶏、甲州地どりのガラだしに淡水魚のかえしを合わせたラーメン。「やまなし源水ラーメン」の枠組みの中で一軒が仕立てた一杯とされ、県産のドライトマトや地どりソーセージがのる。,"A ramen built on broth from Koshu jidori, Yamanashi's branded free-range chicken, finished with a tare made from freshwater fish. Created within the Yamanashi Gensui Ramen framework, it's topped with local dried tomato and jidori sausage.",甲州地どり市場,https://www.yamanashirramen.com/portfolio/items/koshujidori,山梨ご当地ラーメン協会,2026-09-15
yamanashi-gensui,やまなし源水ラーメン,Yamanashi Gensui Ramen,Yamanashi Gensui Ramen — a ramen project built entirely around the prefecture's spring water,山梨県,甲府市,35.6621,138.5682,その他,dish,山梨県内のラーメン店の団体が2023年に始めたとされる枠組みで、盆地の軟水をスープと麺の両方に使う。淡水魚と地鶏のWスープに県産食材を添えることが条件とされ、店ごとに違う一杯でも水という資源でつながる。,"A framework said to have launched in 2023 among Yamanashi ramen shops, using the basin's soft water in both broth and noodles. A dual broth of freshwater fish and local chicken, plus at least one prefectural ingredient, ties together bowls that otherwise differ shop to shop.",やまなし源水ラーメン,https://www.yamanashirramen.com/gensuiramen,山梨ご当地ラーメン協会,2026-09-15
osama-chukasoba,王様中華そば,Osama Chuka Soba,Osama Chuka Soba — a revived Nagano bowl finished with scalded scallion sweetness and black pepper,長野県,長野市,36.6487,138.1947,醤油,dish,かつて長野市内にあった評判の店の一杯を、地元の店主たちが復刻させたとされる中華そば。ねぎの甘みと黒こしょうの香りの対比が印象に残る、どこか懐かしい佇まいの一杯である。,"A chuka soba said to be a revival of a once-loved Nagano City shop's signature bowl, brought back by local ramen owners. The contrast of scalded, sweetened scallion and black pepper leaves a lasting, nostalgic impression.",王様中華そば,https://shinshu-ramenhaku.com/p2-6/,信州ラーメン博実行委員会・信州麺友会,2026-09-15
shinshu-miso-ramen,信州味噌ラーメン,Shinshu Miso Ramen,Shinshu Miso Ramen — a Nagano bowl carried by the prefecture's own long-aged miso,長野県,長野市,36.6487,138.1947,味噌,dish,長野県内で造られる信州味噌をたれの軸にしたご当地ラーメン。米こうじと大豆、塩だけを原料に木桶で長く熟成させる天然醸造の味噌が、スープにまろやかな厚みを与えるとされる。,"A local ramen built around Shinshu miso, made within Nagano Prefecture. A naturally fermented miso — just rice koji, soybeans, and salt, aged slowly in cedar tubs — is said to give the broth a mellow depth.",信州味噌工業協同組合連合会,https://shinshu-miso.or.jp/,信州味噌工業協同組合連合会,2026-09-15
kamioka,神岡ラーメン,Kamioka Ramen,Kamioka Ramen — Hida's beef-bone counterpart to Takayama's chicken-based soy broth,岐阜県,飛騨市,36.335,137.313,その他,dish,岐阜県飛騨市神岡町に伝わる中華そば。高山ラーメンが鶏がらスープを使うのに対し、こちらは牛骨のだしを使い、注文後に丼の中でたれと合わせる作り方をとるとされる。近隣の高山とは異なる歩みをたどってきた一杯である。,"A chuka soba from Kamioka, in Hida, Gifu. Where Takayama ramen relies on a chicken-bone broth, Kamioka's version is said to use beef bone instead, combined with the tare in the bowl only after an order comes in.",飛騨神岡Ｂ級グルメ｜飛騨神岡ラーメン,https://panoramahida.iza-yoi.net/hidakamiokaaji.html,Panorama飛騨,2026-09-15
tokimiso,溶き味噌ラーメン,Tokimiso Ramen,Tokimiso Ramen — Shimizu's ramen you flavor yourself by stirring in miso halfway through,静岡県,静岡市清水区,35.0158,138.4896,味噌,dish,静岡市清水区に伝わる、あっさりとした塩スープに自家製味噌を溶き入れて食べるラーメン。一杯の中で味が二度変わる食べ方が持ち味で、削り節を足すとさらに表情が変わるとされる。,"A ramen from Shimizu, Shizuoka City, eaten by stirring house-made miso into a light salt broth partway through. The flavor is said to shift twice within a single bowl, and a dash of bonito flakes changes it again.",静岡といえば溶き味噌 一度で二度美味しいラーメン,https://www.at-s.com/life/article/ats/1860412.html,静岡新聞SBS(アットエス),2026-09-15
